Category,Setting,Diagnosis,Year,Month,Date,Count
COVID-19,Inpatient Discharges,Primary,2020,4,Apr-20,636
COVID-19,Inpatient Discharges,Primary,2020,5,May-20,628
COVID-19,Inpatient Discharges,Primary,2020,6,Jun-20,633
COVID-19,Inpatient Discharges,Primary,2020,7,Jul-20,1260
COVID-19,Inpatient Discharges,Primary,2020,8,Aug-20,1278
COVID-19,Inpatient Discharges,Primary,2020,9,Sep-20,695
COVID-19,Inpatient Discharges,Primary,2020,10,Oct-20,490
COVID-19,Inpatient Discharges,Primary,2020,11,Nov-20,806
COVID-19,Inpatient Discharges,Primary,2020,12,Dec-20,4277
COVID-19,Inpatient Discharges,Primary,2021,1,Jan-21,7151
COVID-19,Inpatient Discharges,Primary,2021,2,Feb-21,2858
COVID-19,Inpatient Discharges,Primary,2021,3,Mar-21,734
COVID-19,Inpatient Discharges,Primary,2021,4,Apr-21,247
COVID-19,Inpatient Discharges,Primary,2021,5,May-21,189
COVID-19,Inpatient Discharges,Primary,2021,6,Jun-21,111
COVID-19,Inpatient Discharges,Primary,2021,7,Jul-21,244
COVID-19,Inpatient Discharges,Primary,2021,8,Aug-21,1331
COVID-19,Inpatient Discharges,Primary,2021,9,Sep-21,1911
COVID-19,Inpatient Discharges,Primary,2021,10,Oct-21,1138
COVID-19,Inpatient Discharges,Primary,2021,11,Nov-21,1011
COVID-19,Inpatient Discharges,Primary,2021,12,Dec-21,931
Depression,Inpatient Discharges,Primary,2020,4,Apr-20,1
Depression,Inpatient Discharges,Primary,2020,6,Jun-20,1
Depression,Inpatient Discharges,Primary,2020,8,Aug-20,1
Depression,Inpatient Discharges,Primary,2020,9,Sep-20,1
Depression,Inpatient Discharges,Primary,2020,10,Oct-20,1
Depression,Inpatient Discharges,Primary,2020,12,Dec-20,2
Depression,Inpatient Discharges,Primary,2021,1,Jan-21,2
Depression,Inpatient Discharges,Primary,2021,2,Feb-21,2
Depression,Inpatient Discharges,Primary,2021,6,Jun-21,2
Depression,Inpatient Discharges,Primary,2021,8,Aug-21,1
Depression,Inpatient Discharges,Primary,2021,10,Oct-21,2
Depression,Inpatient Discharges,Primary,2021,11,Nov-21,1
Diabetes,Inpatient Discharges,Primary,2020,1,Jan-20,57
Diabetes,Inpatient Discharges,Primary,2020,2,Feb-20,54
Diabetes,Inpatient Discharges,Primary,2020,3,Mar-20,38
Diabetes,Inpatient Discharges,Primary,2020,4,Apr-20,30
Diabetes,Inpatient Discharges,Primary,2020,5,May-20,34
Diabetes,Inpatient Discharges,Primary,2020,6,Jun-20,31
Diabetes,Inpatient Discharges,Primary,2020,7,Jul-20,39
Diabetes,Inpatient Discharges,Primary,2020,8,Aug-20,49
Diabetes,Inpatient Discharges,Primary,2020,9,Sep-20,33
Diabetes,Inpatient Discharges,Primary,2020,10,Oct-20,37
Diabetes,Inpatient Discharges,Primary,2020,11,Nov-20,41
Diabetes,Inpatient Discharges,Primary,2020,12,Dec-20,69
Diabetes,Inpatient Discharges,Primary,2021,1,Jan-21,69
Diabetes,Inpatient Discharges,Primary,2021,2,Feb-21,53
Diabetes,Inpatient Discharges,Primary,2021,3,Mar-21,62
Diabetes,Inpatient Discharges,Primary,2021,4,Apr-21,56
Diabetes,Inpatient Discharges,Primary,2021,5,May-21,42
Diabetes,Inpatient Discharges,Primary,2021,6,Jun-21,37
Diabetes,Inpatient Discharges,Primary,2021,7,Jul-21,50
Diabetes,Inpatient Discharges,Primary,2021,8,Aug-21,54
Diabetes,Inpatient Discharges,Primary,2021,9,Sep-21,46
Diabetes,Inpatient Discharges,Primary,2021,10,Oct-21,45
Diabetes,Inpatient Discharges,Primary,2021,11,Nov-21,47
Diabetes,Inpatient Discharges,Primary,2021,12,Dec-21,52
Hypertension,Inpatient Discharges,Primary,2020,1,Jan-20,338
Hypertension,Inpatient Discharges,Primary,2020,2,Feb-20,295
Hypertension,Inpatient Discharges,Primary,2020,3,Mar-20,305
Hypertension,Inpatient Discharges,Primary,2020,4,Apr-20,175
Hypertension,Inpatient Discharges,Primary,2020,5,May-20,189
Hypertension,Inpatient Discharges,Primary,2020,6,Jun-20,167
Hypertension,Inpatient Discharges,Primary,2020,7,Jul-20,193
Hypertension,Inpatient Discharges,Primary,2020,8,Aug-20,163
Hypertension,Inpatient Discharges,Primary,2020,9,Sep-20,194
Hypertension,Inpatient Discharges,Primary,2020,10,Oct-20,216
Hypertension,Inpatient Discharges,Primary,2020,11,Nov-20,231
Hypertension,Inpatient Discharges,Primary,2020,12,Dec-20,292
Hypertension,Inpatient Discharges,Primary,2021,1,Jan-21,269
Hypertension,Inpatient Discharges,Primary,2021,2,Feb-21,227
Hypertension,Inpatient Discharges,Primary,2021,3,Mar-21,283
Hypertension,Inpatient Discharges,Primary,2021,4,Apr-21,278
Hypertension,Inpatient Discharges,Primary,2021,5,May-21,263
Hypertension,Inpatient Discharges,Primary,2021,6,Jun-21,244
Hypertension,Inpatient Discharges,Primary,2021,7,Jul-21,225
Hypertension,Inpatient Discharges,Primary,2021,8,Aug-21,207
Hypertension,Inpatient Discharges,Primary,2021,9,Sep-21,231
Hypertension,Inpatient Discharges,Primary,2021,10,Oct-21,274
Hypertension,Inpatient Discharges,Primary,2021,11,Nov-21,247
Hypertension,Inpatient Discharges,Primary,2021,12,Dec-21,331
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2020,4,Apr-20,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2020,5,May-20,2
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2020,11,Nov-20,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2020,12,Dec-20,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2021,2,Feb-21,2
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2021,3,Mar-21,2
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2021,5,May-21,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2021,9,Sep-21,2
Mood Disorders (Excluding Depression),Inpatient Discharges,Primary,2021,12,Dec-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,1,Jan-20,4
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,2,Feb-20,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,3,Mar-20,2
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,4,Apr-20,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,5,May-20,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,6,Jun-20,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,7,Jul-20,2
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,8,Aug-20,3
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,9,Sep-20,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,10,Oct-20,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2020,12,Dec-20,4
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,2,Feb-21,3
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,3,Mar-21,4
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,4,Apr-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,5,May-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,6,Jun-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,7,Jul-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,8,Aug-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,9,Sep-21,2
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,10,Oct-21,3
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,11,Nov-21,2
Non-Mood Psychotic Disorders,Inpatient Discharges,Primary,2021,12,Dec-21,3
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Primary,2021,2,Feb-21,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Primary,2021,10,Oct-21,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Primary,2021,12,Dec-21,1
Obesity,Inpatient Discharges,Primary,2020,2,Feb-20,1
Obesity,Inpatient Discharges,Primary,2020,5,May-20,1
Obesity,Inpatient Discharges,Primary,2020,6,Jun-20,3
Obesity,Inpatient Discharges,Primary,2020,7,Jul-20,2
Obesity,Inpatient Discharges,Primary,2020,9,Sep-20,1
Obesity,Inpatient Discharges,Primary,2020,10,Oct-20,1
Obesity,Inpatient Discharges,Primary,2020,11,Nov-20,1
Obesity,Inpatient Discharges,Primary,2020,12,Dec-20,2
Obesity,Inpatient Discharges,Primary,2021,2,Feb-21,1
Obesity,Inpatient Discharges,Primary,2021,4,Apr-21,1
Obesity,Inpatient Discharges,Primary,2021,5,May-21,2
Obesity,Inpatient Discharges,Primary,2021,7,Jul-21,1
Obesity,Inpatient Discharges,Primary,2021,8,Aug-21,1
Obesity,Inpatient Discharges,Primary,2021,11,Nov-21,4
Obesity,Inpatient Discharges,Primary,2021,12,Dec-21,1
Pneumonia,Inpatient Discharges,Primary,2020,1,Jan-20,328
Pneumonia,Inpatient Discharges,Primary,2020,2,Feb-20,301
Pneumonia,Inpatient Discharges,Primary,2020,3,Mar-20,411
Pneumonia,Inpatient Discharges,Primary,2020,4,Apr-20,222
Pneumonia,Inpatient Discharges,Primary,2020,5,May-20,190
Pneumonia,Inpatient Discharges,Primary,2020,6,Jun-20,181
Pneumonia,Inpatient Discharges,Primary,2020,7,Jul-20,202
Pneumonia,Inpatient Discharges,Primary,2020,8,Aug-20,169
Pneumonia,Inpatient Discharges,Primary,2020,9,Sep-20,187
Pneumonia,Inpatient Discharges,Primary,2020,10,Oct-20,195
Pneumonia,Inpatient Discharges,Primary,2020,11,Nov-20,200
Pneumonia,Inpatient Discharges,Primary,2020,12,Dec-20,239
Pneumonia,Inpatient Discharges,Primary,2021,1,Jan-21,254
Pneumonia,Inpatient Discharges,Primary,2021,2,Feb-21,198
Pneumonia,Inpatient Discharges,Primary,2021,3,Mar-21,218
Pneumonia,Inpatient Discharges,Primary,2021,4,Apr-21,195
Pneumonia,Inpatient Discharges,Primary,2021,5,May-21,213
Pneumonia,Inpatient Discharges,Primary,2021,6,Jun-21,196
Pneumonia,Inpatient Discharges,Primary,2021,7,Jul-21,181
Pneumonia,Inpatient Discharges,Primary,2021,8,Aug-21,213
Pneumonia,Inpatient Discharges,Primary,2021,9,Sep-21,192
Pneumonia,Inpatient Discharges,Primary,2021,10,Oct-21,224
Pneumonia,Inpatient Discharges,Primary,2021,11,Nov-21,221
Pneumonia,Inpatient Discharges,Primary,2021,12,Dec-21,302
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,1,Jan-20,519
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,2,Feb-20,497
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,3,Mar-20,514
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,4,Apr-20,406
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,5,May-20,345
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,6,Jun-20,362
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,7,Jul-20,371
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,8,Aug-20,347
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,9,Sep-20,339
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,10,Oct-20,340
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,11,Nov-20,372
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2020,12,Dec-20,418
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,1,Jan-21,468
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,2,Feb-21,429
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,3,Mar-21,472
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,4,Apr-21,382
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,5,May-21,384
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,6,Jun-21,403
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,7,Jul-21,348
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,8,Aug-21,379
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,9,Sep-21,350
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,10,Oct-21,401
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,11,Nov-21,434
Respiratory Arrest/Failure,Inpatient Discharges,Primary,2021,12,Dec-21,462
Sepsis,Inpatient Discharges,Primary,2020,1,Jan-20,2903
Sepsis,Inpatient Discharges,Primary,2020,2,Feb-20,2533
Sepsis,Inpatient Discharges,Primary,2020,3,Mar-20,2747
Sepsis,Inpatient Discharges,Primary,2020,4,Apr-20,3035
Sepsis,Inpatient Discharges,Primary,2020,5,May-20,2784
Sepsis,Inpatient Discharges,Primary,2020,6,Jun-20,2549
Sepsis,Inpatient Discharges,Primary,2020,7,Jul-20,3290
Sepsis,Inpatient Discharges,Primary,2020,8,Aug-20,3154
Sepsis,Inpatient Discharges,Primary,2020,9,Sep-20,2537
Sepsis,Inpatient Discharges,Primary,2020,10,Oct-20,2437
Sepsis,Inpatient Discharges,Primary,2020,11,Nov-20,2910
Sepsis,Inpatient Discharges,Primary,2020,12,Dec-20,6156
Sepsis,Inpatient Discharges,Primary,2021,1,Jan-21,8590
Sepsis,Inpatient Discharges,Primary,2021,2,Feb-21,4470
Sepsis,Inpatient Discharges,Primary,2021,3,Mar-21,2954
Sepsis,Inpatient Discharges,Primary,2021,4,Apr-21,2209
Sepsis,Inpatient Discharges,Primary,2021,5,May-21,2119
Sepsis,Inpatient Discharges,Primary,2021,6,Jun-21,1973
Sepsis,Inpatient Discharges,Primary,2021,7,Jul-21,2230
Sepsis,Inpatient Discharges,Primary,2021,8,Aug-21,3125
Sepsis,Inpatient Discharges,Primary,2021,9,Sep-21,3348
Sepsis,Inpatient Discharges,Primary,2021,10,Oct-21,2998
Sepsis,Inpatient Discharges,Primary,2021,11,Nov-21,2975
Sepsis,Inpatient Discharges,Primary,2021,12,Dec-21,3183
Stroke,Inpatient Discharges,Primary,2020,1,Jan-20,242
Stroke,Inpatient Discharges,Primary,2020,2,Feb-20,206
Stroke,Inpatient Discharges,Primary,2020,3,Mar-20,218
Stroke,Inpatient Discharges,Primary,2020,4,Apr-20,173
Stroke,Inpatient Discharges,Primary,2020,5,May-20,143
Stroke,Inpatient Discharges,Primary,2020,6,Jun-20,209
Stroke,Inpatient Discharges,Primary,2020,7,Jul-20,173
Stroke,Inpatient Discharges,Primary,2020,8,Aug-20,179
Stroke,Inpatient Discharges,Primary,2020,9,Sep-20,180
Stroke,Inpatient Discharges,Primary,2020,10,Oct-20,153
Stroke,Inpatient Discharges,Primary,2020,11,Nov-20,182
Stroke,Inpatient Discharges,Primary,2020,12,Dec-20,220
Stroke,Inpatient Discharges,Primary,2021,1,Jan-21,304
Stroke,Inpatient Discharges,Primary,2021,2,Feb-21,201
Stroke,Inpatient Discharges,Primary,2021,3,Mar-21,210
Stroke,Inpatient Discharges,Primary,2021,4,Apr-21,181
Stroke,Inpatient Discharges,Primary,2021,5,May-21,187
Stroke,Inpatient Discharges,Primary,2021,6,Jun-21,197
Stroke,Inpatient Discharges,Primary,2021,7,Jul-21,217
Stroke,Inpatient Discharges,Primary,2021,8,Aug-21,205
Stroke,Inpatient Discharges,Primary,2021,9,Sep-21,191
Stroke,Inpatient Discharges,Primary,2021,10,Oct-21,219
Stroke,Inpatient Discharges,Primary,2021,11,Nov-21,191
Stroke,Inpatient Discharges,Primary,2021,12,Dec-21,230
Substance Use Disorders,Inpatient Discharges,Primary,2020,1,Jan-20,7
Substance Use Disorders,Inpatient Discharges,Primary,2020,2,Feb-20,6
Substance Use Disorders,Inpatient Discharges,Primary,2020,3,Mar-20,5
Substance Use Disorders,Inpatient Discharges,Primary,2020,4,Apr-20,4
Substance Use Disorders,Inpatient Discharges,Primary,2020,5,May-20,5
Substance Use Disorders,Inpatient Discharges,Primary,2020,6,Jun-20,10
Substance Use Disorders,Inpatient Discharges,Primary,2020,7,Jul-20,6
Substance Use Disorders,Inpatient Discharges,Primary,2020,8,Aug-20,7
Substance Use Disorders,Inpatient Discharges,Primary,2020,9,Sep-20,5
Substance Use Disorders,Inpatient Discharges,Primary,2020,10,Oct-20,6
Substance Use Disorders,Inpatient Discharges,Primary,2020,11,Nov-20,5
Substance Use Disorders,Inpatient Discharges,Primary,2020,12,Dec-20,11
Substance Use Disorders,Inpatient Discharges,Primary,2021,1,Jan-21,14
Substance Use Disorders,Inpatient Discharges,Primary,2021,2,Feb-21,8
Substance Use Disorders,Inpatient Discharges,Primary,2021,3,Mar-21,7
Substance Use Disorders,Inpatient Discharges,Primary,2021,4,Apr-21,7
Substance Use Disorders,Inpatient Discharges,Primary,2021,5,May-21,13
Substance Use Disorders,Inpatient Discharges,Primary,2021,6,Jun-21,6
Substance Use Disorders,Inpatient Discharges,Primary,2021,7,Jul-21,10
Substance Use Disorders,Inpatient Discharges,Primary,2021,8,Aug-21,7
Substance Use Disorders,Inpatient Discharges,Primary,2021,9,Sep-21,14
Substance Use Disorders,Inpatient Discharges,Primary,2021,10,Oct-21,12
Substance Use Disorders,Inpatient Discharges,Primary,2021,11,Nov-21,11
Substance Use Disorders,Inpatient Discharges,Primary,2021,12,Dec-21,10
Unspecified Mental Disorders,Inpatient Discharges,Primary,2021,1,Jan-21,1
Unspecified Mental Disorders,Inpatient Discharges,Primary,2021,8,Aug-21,1
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,678
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,660
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,621
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,470
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,450
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,469
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,569
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,521
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,490
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,501
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,625
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,926
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,1090
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,752
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,647
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,537
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,567
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,570
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,557
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,670
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,724
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,673
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,656
Anxiety,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,716
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,296
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,287
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,286
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,264
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,228
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,240
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,322
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,294
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,223
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,246
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,262
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,451
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,579
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,353
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,277
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,265
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,235
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,263
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,222
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,292
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,349
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,322
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,294
Asthma,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,322
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,12
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,11
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,11
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,8
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,7
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,4
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,8
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,11
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,10
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,4
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,10
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,10
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,8
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,8
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,7
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,6
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,6
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,9
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,7
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,11
Behavioral Syndromes,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,10
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,1671
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,1490
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,1480
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,1095
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,1116
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,1118
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,1160
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,1216
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,1220
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,1251
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,11,Nov-20,1288
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,12,Dec-20,1474
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,1,Jan-21,1587
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,2,Feb-21,1243
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,3,Mar-21,1317
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,4,Apr-21,1179
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,5,May-21,1250
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,6,Jun-21,1291
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,7,Jul-21,1284
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,8,Aug-21,1387
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,9,Sep-21,1343
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,10,Oct-21,1433
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,11,Nov-21,1399
Cancer,Inpatient Discharges,Secondary (COVID-19 Not Primary),2021,12,Dec-21,1460
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,1,Jan-20,1446
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,2,Feb-20,1241
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,3,Mar-20,1320
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,4,Apr-20,1284
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,5,May-20,1239
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,6,Jun-20,1191
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,7,Jul-20,1547
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,8,Aug-20,1424
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,9,Sep-20,1296
Cardiac Arrest,Inpatient Discharges,Secondary (COVID-19 Not Primary),2020,10,Oct-20,1416
